datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
4/16/2011 12:00,2,0,0,2,18.86,22.725,88,39.0007,6,26,32
4/16/2011 13:00,2,0,0,3,18.86,22.725,94,35.0008,9,49,58
4/16/2011 14:00,2,0,0,3,21.32,25,83,39.0007,14,49,63
4/16/2011 15:00,2,0,0,3,21.32,25,83,39.0007,16,62,78
4/16/2011 16:00,2,0,0,3,20.5,24.24,88,31.0009,6,27,33
4/16/2011 17:00,2,0,0,3,20.5,24.24,88,39.0007,1,14,15
4/16/2011 18:00,2,0,0,2,20.5,24.24,94,26.0027,6,32,38
4/16/2011 19:00,2,0,0,2,21.32,25,94,27.9993,9,62,71
4/16/2011 20:00,2,0,0,3,18.04,21.97,94,15.0013,4,49,53
4/16/2011 21:00,2,0,0,2,18.04,21.97,94,0,1,13,14
4/16/2011 22:00,2,0,0,3,17.22,21.21,100,0,2,22,24
4/16/2011 23:00,2,0,0,2,18.04,21.97,77,19.0012,5,30,35
4/17/2011 0:00,2,0,0,2,18.04,21.97,77,19.0012,4,29,33
4/17/2011 1:00,2,0,0,1,17.22,21.21,67,15.0013,6,25,31
4/17/2011 2:00,2,0,0,1,16.4,20.455,62,12.998,4,25,29
4/17/2011 3:00,2,0,0,1,16.4,20.455,66,8.9981,12,13,25
4/17/2011 4:00,2,0,0,1,14.76,18.18,76,7.0015,2,5,7
4/17/2011 5:00,2,0,0,1,14.76,17.425,71,11.0014,2,1,3
4/17/2011 6:00,2,0,0,1,14.76,15.91,66,30.0026,3,5,8
4/17/2011 7:00,2,0,0,1,14.76,16.665,50,23.9994,2,14,16
4/17/2011 8:00,2,0,0,1,15.58,19.695,46,26.0027,7,36,43
4/17/2011 9:00,2,0,0,1,16.4,20.455,43,19.0012,31,71,102
4/17/2011 10:00,2,0,0,1,17.22,21.21,44,30.0026,91,120,211
4/17/2011 11:00,2,0,0,1,18.86,22.725,41,27.9993,119,185,304
4/17/2011 12:00,2,0,0,1,18.86,22.725,38,26.0027,167,187,354
4/17/2011 13:00,2,0,0,1,20.5,24.24,34,26.0027,181,162,343
4/17/2011 14:00,2,0,0,1,21.32,25,34,26.0027,170,191,361
4/17/2011 15:00,2,0,0,1,22.14,25.76,32,35.0008,179,209,388
4/17/2011 16:00,2,0,0,1,22.14,25.76,30,23.9994,161,182,343
4/17/2011 17:00,2,0,0,1,22.96,26.515,30,30.0026,143,163,306
4/17/2011 18:00,2,0,0,1,22.96,26.515,30,26.0027,102,175,277
4/17/2011 19:00,2,0,0,1,22.96,26.515,30,19.9995,75,135,210
4/17/2011 20:00,2,0,0,1,21.32,25,36,12.998,44,97,141
4/17/2011 21:00,2,0,0,1,20.5,24.24,42,12.998,13,70,83
4/17/2011 22:00,2,0,0,1,20.5,24.24,39,7.0015,21,49,70
4/17/2011 23:00,2,0,0,1,18.04,21.97,67,11.0014,19,37,56
4/18/2011 0:00,2,0,1,1,18.86,22.725,47,6.0032,15,24,39
4/18/2011 1:00,2,0,1,1,18.86,22.725,47,8.9981,11,8,19
4/18/2011 2:00,2,0,1,1,17.22,21.21,67,7.0015,14,2,16
4/18/2011 3:00,2,0,1,1,17.22,21.21,62,7.0015,6,1,7
4/18/2011 4:00,2,0,1,1,16.4,20.455,87,11.0014,2,4,6
4/18/2011 5:00,2,0,1,1,16.4,20.455,76,6.0032,0,16,16
4/18/2011 6:00,2,0,1,1,16.4,20.455,82,0,3,51,54
4/18/2011 7:00,2,0,1,1,18.86,22.725,63,0,12,156,168
4/18/2011 8:00,2,0,1,1,18.86,22.725,63,0,20,277,297
4/18/2011 9:00,2,0,1,2,20.5,24.24,55,7.0015,37,132,169
4/18/2011 10:00,2,0,1,2,21.32,25,55,7.0015,41,68,109
4/18/2011 11:00,2,0,1,2,22.14,25.76,52,6.0032,36,87,123
4/18/2011 12:00,2,0,1,2,22.96,26.515,49,6.0032,60,124,184
4/18/2011 13:00,2,0,1,2,22.96,26.515,49,11.0014,41,128,169
4/18/2011 14:00,2,0,1,2,23.78,27.275,49,12.998,49,95,144
4/18/2011 15:00,2,0,1,2,24.6,31.06,43,12.998,64,112,176
4/18/2011 16:00,2,0,1,1,24.6,31.06,46,19.0012,40,165,205
4/18/2011 17:00,2,0,1,1,23.78,27.275,49,19.0012,66,362,428
4/18/2011 18:00,2,0,1,1,26.24,31.06,31,23.9994,41,321,362
4/18/2011 19:00,2,0,1,1,22.96,26.515,46,16.9979,42,244,286
4/18/2011 20:00,2,0,1,1,24.6,31.06,33,19.9995,29,136,165
4/18/2011 21:00,2,0,1,1,22.96,26.515,37,19.0012,20,131,151
4/18/2011 22:00,2,0,1,1,21.32,25,55,19.0012,9,81,90
4/18/2011 23:00,2,0,1,1,20.5,24.24,59,16.9979,11,35,46
4/19/2011 0:00,2,0,1,1,20.5,24.24,55,15.0013,2,23,25
4/19/2011 1:00,2,0,1,1,18.86,22.725,63,15.0013,5,2,7
4/19/2011 2:00,2,0,1,1,18.86,22.725,67,19.0012,8,5,13
4/19/2011 3:00,2,0,1,1,19.68,23.485,63,15.0013,0,3,3
4/19/2011 4:00,2,0,1,1,18.86,22.725,67,6.0032,1,4,5
4/19/2011 5:00,2,0,1,2,18.86,22.725,72,12.998,1,17,18
4/19/2011 6:00,2,0,1,2,19.68,23.485,67,0,2,63,65
4/19/2011 7:00,2,0,1,2,21.32,25,55,0,22,166,188
4/19/2011 8:00,2,0,1,2,20.5,24.24,68,8.9981,20,331,351
4/19/2011 9:00,2,0,1,3,21.32,25,63,6.0032,23,139,162
4/19/2011 10:00,2,0,1,2,20.5,24.24,72,15.0013,15,60,75
4/19/2011 11:00,2,0,1,2,22.14,25.76,68,11.0014,19,53,72
4/19/2011 12:00,2,0,1,2,22.14,25.76,64,6.0032,19,84,103
4/19/2011 13:00,2,0,1,2,22.14,25.76,68,15.0013,26,103,129
4/19/2011 14:00,2,0,1,2,22.14,25.76,64,12.998,19,88,107
4/19/2011 15:00,2,0,1,2,22.14,25.76,65,11.0014,44,83,127
4/19/2011 16:00,2,0,1,1,22.96,26.515,52,19.9995,30,162,192
4/19/2011 17:00,2,0,1,1,22.96,26.515,60,7.0015,39,372,411
4/19/2011 18:00,2,0,1,2,22.14,25.76,64,8.9981,44,377,421
4/19/2011 19:00,2,0,1,2,20.5,24.24,72,12.998,28,248,276
4/19/2011 20:00,2,0,1,2,20.5,24.24,72,15.0013,20,148,168
4/19/2011 21:00,2,0,1,2,20.5,24.24,72,8.9981,8,114,122
4/19/2011 22:00,2,0,1,1,19.68,23.485,77,6.0032,3,109,112
4/19/2011 23:00,2,0,1,1,18.86,22.725,88,6.0032,11,41,52
5/1/2011 0:00,2,0,0,1,17.22,21.21,67,6.0032,19,77,96
5/1/2011 1:00,2,0,0,1,17.22,21.21,69,7.0015,9,50,59
5/1/2011 2:00,2,0,0,1,17.22,21.21,77,7.0015,7,43,50
5/1/2011 3:00,2,0,0,1,16.4,20.455,82,7.0015,8,15,23
5/1/2011 4:00,2,0,0,1,16.4,20.455,76,7.0015,6,11,17
5/1/2011 5:00,2,0,0,1,16.4,20.455,82,6.0032,0,10,10
5/1/2011 6:00,2,0,0,2,16.4,20.455,82,6.0032,4,9,13
5/1/2011 7:00,2,0,0,2,17.22,21.21,77,6.0032,7,26,33
5/1/2011 8:00,2,0,0,2,18.04,21.97,77,8.9981,16,43,59
5/1/2011 9:00,2,0,0,2,18.86,22.725,72,8.9981,45,96,141
5/1/2011 10:00,2,0,0,2,19.68,23.485,63,12.998,109,155,264
5/1/2011 11:00,2,0,0,1,18.86,22.725,82,7.0015,109,141,250
5/1/2011 12:00,2,0,0,2,19.68,23.485,77,7.0015,109,172,281
5/1/2011 13:00,2,0,0,2,20.5,24.24,63,11.0014,123,209,332
5/1/2011 14:00,2,0,0,2,20.5,24.24,68,7.0015,85,153,238
5/1/2011 15:00,2,0,0,2,20.5,24.24,72,0,113,153,266
5/1/2011 16:00,2,0,0,2,20.5,24.24,72,12.998,75,139,214
5/1/2011 17:00,2,0,0,2,19.68,23.485,82,16.9979,60,136,196
5/1/2011 18:00,2,0,0,2,18.86,22.725,82,6.0032,33,126,159
5/1/2011 19:00,2,0,0,2,18.86,22.725,84,7.0015,47,131,178
5/1/2011 20:00,2,0,0,2,18.86,22.725,82,0,35,86,121
5/1/2011 21:00,2,0,0,2,18.86,22.725,82,0,23,82,105
5/1/2011 22:00,2,0,0,2,18.86,22.725,82,0,32,68,100
5/1/2011 23:00,2,0,0,1,18.86,22.725,77,12.998,64,82,146
5/2/2011 0:00,2,0,1,1,18.86,22.725,72,8.9981,68,109,177
5/2/2011 1:00,2,0,1,1,18.86,22.725,72,8.9981,41,73,114
5/2/2011 2:00,2,0,1,2,18.04,21.97,77,15.0013,16,19,35
5/2/2011 3:00,2,0,1,1,18.04,21.97,77,8.9981,9,7,16
5/2/2011 4:00,2,0,1,1,18.04,21.97,77,11.0014,9,8,17
5/2/2011 5:00,2,0,1,2,18.04,21.97,77,8.9981,4,16,20
5/2/2011 6:00,2,0,1,1,18.04,21.97,88,7.0015,3,59,62
5/2/2011 7:00,2,0,1,2,18.86,22.725,82,22.0028,16,193,209
5/2/2011 8:00,2,0,1,2,19.68,23.485,77,15.0013,21,350,371
5/2/2011 9:00,2,0,1,2,20.5,24.24,77,19.0012,41,131,172
5/2/2011 10:00,2,0,1,2,22.14,25.76,77,15.0013,31,77,108
5/2/2011 11:00,2,0,1,1,23.78,27.275,73,19.9995,34,96,130
5/2/2011 12:00,2,0,1,1,25.42,30.305,69,15.0013,40,147,187
5/2/2011 13:00,2,0,1,2,25.42,30.305,69,12.998,51,119,170
5/2/2011 14:00,2,0,1,1,26.24,30.305,69,15.0013,48,133,181
5/2/2011 15:00,2,0,1,1,27.06,31.06,61,12.998,45,110,155
5/2/2011 16:00,2,0,1,1,27.06,31.06,61,15.0013,49,220,269
5/2/2011 17:00,2,0,1,1,27.06,31.06,65,12.998,65,472,537
5/2/2011 18:00,2,0,1,2,26.24,30.305,65,12.998,68,450,518
5/2/2011 19:00,2,0,1,2,25.42,30.305,69,8.9981,46,268,314
5/2/2011 20:00,2,0,1,2,25.42,30.305,69,8.9981,44,174,218
5/2/2011 21:00,2,0,1,2,24.6,29.545,73,7.0015,54,178,232
5/2/2011 22:00,2,0,1,2,24.6,29.545,73,0,28,97,125
5/2/2011 23:00,2,0,1,2,22.96,26.515,83,12.998,16,48,64
5/3/2011 0:00,2,0,1,2,22.96,26.515,83,15.0013,0,16,16
5/3/2011 1:00,2,0,1,2,22.96,26.515,78,16.9979,0,14,14
5/3/2011 2:00,2,0,1,2,22.96,26.515,78,16.9979,0,5,5
5/3/2011 3:00,2,0,1,1,22.14,25.76,83,19.0012,0,2,2
5/3/2011 4:00,2,0,1,1,21.32,25,88,15.0013,3,1,4
5/3/2011 5:00,2,0,1,1,21.32,25,88,8.9981,0,14,14
5/3/2011 6:00,2,0,1,2,21.32,25,94,11.0014,7,102,109
5/3/2011 7:00,2,0,1,2,22.14,25.76,88,15.0013,17,248,265
5/3/2011 8:00,2,0,1,2,22.96,26.515,83,19.0012,24,435,459
5/3/2011 9:00,2,0,1,2,24.6,28.79,78,23.9994,29,157,186
5/3/2011 10:00,2,0,1,2,26.24,30.305,69,23.9994,36,91,127
5/3/2011 11:00,2,0,1,2,27.06,31.06,65,22.0028,20,120,140
5/3/2011 12:00,2,0,1,2,27.88,31.82,61,32.9975,48,169,217
5/3/2011 13:00,2,0,1,2,28.7,32.575,58,40.9973,50,144,194
5/3/2011 14:00,2,0,1,2,28.7,32.575,58,35.0008,36,122,158
5/3/2011 15:00,2,0,1,2,28.7,32.575,58,30.0026,37,117,154
5/3/2011 16:00,2,0,1,1,29.52,33.335,54,31.0009,46,225,271
5/3/2011 17:00,2,0,1,1,28.7,32.575,54,31.0009,53,464,517
5/3/2011 18:00,2,0,1,1,28.7,32.575,48,27.9993,59,485,544
5/3/2011 19:00,2,0,1,1,27.88,31.82,57,23.9994,42,323,365
5/3/2011 20:00,2,0,1,1,27.06,31.06,61,12.998,28,262,290
5/3/2011 21:00,2,0,1,2,26.24,31.06,61,30.0026,42,183,225
5/3/2011 22:00,2,0,1,2,23.78,27.275,60,26.0027,14,99,113
5/3/2011 23:00,2,0,1,2,22.96,26.515,68,22.0028,12,50,62
5/4/2011 0:00,2,0,1,3,21.32,25,77,11.0014,5,22,27
5/4/2011 1:00,2,0,1,3,20.5,24.24,82,19.0012,1,6,7
5/4/2011 2:00,2,0,1,3,20.5,24.24,82,19.0012,0,4,4
5/4/2011 3:00,2,0,1,3,17.22,21.21,88,35.0008,0,1,1
5/4/2011 4:00,2,0,1,3,15.58,19.695,94,22.0028,1,2,3
5/4/2011 5:00,2,0,1,3,14.76,16.665,87,22.0028,1,8,9
5/4/2011 6:00,2,0,1,3,13.94,15.15,93,26.0027,0,21,21
5/4/2011 7:00,2,0,1,3,13.94,15.15,93,23.9994,6,46,52
5/4/2011 8:00,2,0,1,3,13.94,15.15,93,26.0027,5,74,79
5/4/2011 9:00,2,0,1,3,13.94,15.15,93,23.9994,5,35,40
5/4/2011 10:00,2,0,1,2,13.94,15.91,93,19.0012,5,26,31
5/4/2011 11:00,2,0,1,1,16.4,20.455,82,22.0028,3,69,72
5/4/2011 12:00,2,0,1,2,18.04,21.97,62,23.9994,19,105,124
5/4/2011 13:00,2,0,1,2,18.86,22.725,59,30.0026,15,128,143
5/4/2011 14:00,2,0,1,1,20.5,24.24,51,26.0027,13,94,107
5/4/2011 15:00,2,0,1,1,19.68,23.485,51,27.9993,22,107,129
5/4/2011 16:00,2,0,1,1,20.5,24.24,45,31.0009,22,173,195
5/4/2011 17:00,2,0,1,1,16.4,20.455,71,16.9979,22,388,410
5/4/2011 18:00,2,0,1,1,17.22,21.21,67,16.9979,29,367,396
5/4/2011 19:00,2,0,1,1,17.22,21.21,58,23.9994,30,266,296
5/4/2011 20:00,2,0,1,1,16.4,20.455,62,22.0028,17,174,191
5/4/2011 21:00,2,0,1,1,16.4,20.455,62,11.0014,17,133,150
5/4/2011 22:00,2,0,1,1,15.58,19.695,62,15.0013,9,80,89
5/4/2011 23:00,2,0,1,1,14.76,17.425,62,15.0013,8,49,57
5/5/2011 0:00,2,0,1,1,14.76,17.425,66,12.998,4,23,27
5/5/2011 1:00,2,0,1,1,13.94,16.665,71,12.998,4,6,10
5/5/2011 2:00,2,0,1,1,13.94,15.91,66,15.0013,1,4,5
5/5/2011 3:00,2,0,1,1,13.94,15.91,66,16.9979,0,4,4
5/5/2011 4:00,2,0,1,1,13.94,15.91,66,16.9979,4,3,7
5/5/2011 5:00,2,0,1,1,13.94,15.91,66,16.9979,1,29,30
5/5/2011 6:00,2,0,1,1,13.94,15.91,66,16.9979,3,86,89
5/5/2011 7:00,2,0,1,1,15.58,19.695,58,16.9979,16,255,271
5/5/2011 8:00,2,0,1,1,17.22,21.21,50,16.9979,25,415,440
5/5/2011 9:00,2,0,1,1,18.86,22.725,44,19.0012,20,164,184
5/5/2011 10:00,2,0,1,1,20.5,24.24,39,19.0012,30,98,128
5/5/2011 11:00,2,0,1,1,21.32,25,36,30.0026,43,105,148
5/5/2011 12:00,2,0,1,1,21.32,25,34,23.9994,27,169,196
5/5/2011 13:00,2,0,1,1,22.14,25.76,30,39.0007,50,142,192
5/5/2011 14:00,2,0,1,1,22.14,25.76,28,30.0026,19,135,154
5/5/2011 15:00,2,0,1,1,22.96,26.515,26,32.9975,27,120,147
5/5/2011 16:00,2,0,1,1,23.78,27.275,24,27.9993,36,233,269
5/5/2011 17:00,2,0,1,1,22.96,26.515,26,26.0027,66,467,533
5/5/2011 18:00,2,0,1,1,22.96,26.515,26,19.0012,64,456,520
5/5/2011 19:00,2,0,1,1,22.14,25.76,28,15.0013,56,305,361
5/5/2011 20:00,2,0,1,1,20.5,24.24,34,11.0014,33,225,258
5/5/2011 21:00,2,0,1,1,20.5,24.24,36,12.998,39,141,180
5/5/2011 22:00,2,0,1,1,19.68,23.485,39,12.998,30,135,165
5/5/2011 23:00,2,0,1,1,18.86,22.725,41,12.998,16,99,115
5/6/2011 0:00,2,0,1,1,18.04,21.97,44,11.0014,13,43,56
5/6/2011 1:00,2,0,1,1,16.4,20.455,62,11.0014,8,24,32
5/6/2011 2:00,2,0,1,1,15.58,19.695,62,7.0015,1,15,16
5/6/2011 3:00,2,0,1,1,14.76,18.18,71,7.0015,3,6,9
5/6/2011 4:00,2,0,1,1,14.76,18.18,71,7.0015,0,1,1
5/6/2011 5:00,2,0,1,1,13.94,17.425,81,7.0015,0,16,16
5/6/2011 6:00,2,0,1,1,14.76,18.18,81,6.0032,8,74,82
5/6/2011 7:00,2,0,1,1,16.4,20.455,82,0,20,202,222
5/6/2011 8:00,2,0,1,1,17.22,21.21,77,16.9979,35,415,450
5/6/2011 9:00,2,0,1,1,18.86,22.725,67,19.0012,27,161,188
5/6/2011 10:00,2,0,1,2,22.14,25.76,49,22.0028,30,97,127
5/6/2011 11:00,2,0,1,2,22.14,25.76,49,22.0028,42,123,165
5/6/2011 12:00,2,0,1,1,22.96,26.515,49,23.9994,48,198,246
5/6/2011 13:00,2,0,1,1,23.78,27.275,40,22.0028,71,182,253
5/6/2011 14:00,2,0,1,1,24.6,31.06,40,30.0026,86,127,213
5/6/2011 15:00,2,0,1,1,24.6,31.06,38,26.0027,89,171,260
5/6/2011 16:00,2,0,1,1,24.6,31.06,40,16.9979,82,262,344
5/6/2011 17:00,2,0,1,1,23.78,27.275,40,23.9994,83,470,553
5/6/2011 18:00,2,0,1,3,22.14,25.76,52,23.9994,85,385,470
5/6/2011 19:00,2,0,1,3,22.14,25.76,52,23.9994,39,253,292
5/6/2011 20:00,2,0,1,1,21.32,25,48,7.0015,29,161,190
5/6/2011 21:00,2,0,1,1,19.68,23.485,67,8.9981,22,130,152
5/6/2011 22:00,2,0,1,1,18.86,22.725,72,15.0013,46,105,151
5/6/2011 23:00,2,0,1,1,18.04,21.97,82,8.9981,27,93,120
5/7/2011 0:00,2,0,0,1,17.22,21.21,82,8.9981,10,76,86
5/7/2011 1:00,2,0,0,1,17.22,21.21,82,7.0015,8,50,58
5/7/2011 2:00,2,0,0,1,17.22,21.21,82,6.0032,5,47,52
5/7/2011 3:00,2,0,0,1,17.22,21.21,77,6.0032,9,9,18
5/7/2011 4:00,2,0,0,1,16.4,20.455,82,7.0015,1,4,5
5/7/2011 5:00,2,0,0,1,18.86,22.725,59,8.9981,4,3,7
5/7/2011 6:00,2,0,0,1,17.22,21.21,77,6.0032,1,12,13
5/7/2011 7:00,2,0,0,1,19.68,23.485,59,0,8,32,40
5/7/2011 8:00,2,0,0,1,21.32,25,52,12.998,19,96,115
5/7/2011 9:00,2,0,0,1,22.14,25.76,49,19.0012,54,164,218
5/7/2011 10:00,2,0,0,1,22.96,26.515,49,19.9995,90,208,298
5/7/2011 11:00,2,0,0,1,22.96,26.515,43,0,132,215,347
5/7/2011 12:00,2,0,0,1,24.6,31.06,40,12.998,129,244,373
5/7/2011 13:00,2,0,0,1,24.6,31.06,35,19.0012,196,240,436
5/7/2011 14:00,2,0,0,3,24.6,31.06,35,11.0014,143,235,378
5/7/2011 15:00,2,0,0,1,24.6,31.06,38,16.9979,148,230,378
5/7/2011 16:00,2,0,0,1,24.6,31.06,38,12.998,119,223,342
5/7/2011 17:00,2,0,0,1,23.78,27.275,40,15.0013,138,216,354
5/7/2011 18:00,2,0,0,1,23.78,27.275,37,11.0014,114,175,289
5/7/2011 19:00,2,0,0,1,22.96,26.515,43,12.998,88,179,267
5/7/2011 20:00,2,0,0,1,22.96,26.515,43,8.9981,82,137,219
5/7/2011 21:00,2,0,0,1,22.14,25.76,49,15.0013,58,124,182
5/7/2011 22:00,2,0,0,1,22.14,25.76,49,12.998,26,94,120
5/7/2011 23:00,2,0,0,1,20.5,24.24,59,7.0015,30,89,119
5/8/2011 0:00,2,0,0,2,20.5,24.24,59,7.0015,22,78,100
5/8/2011 1:00,2,0,0,2,21.32,25,55,0,8,56,64
5/8/2011 2:00,2,0,0,1,19.68,23.485,63,0,17,42,59
5/8/2011 3:00,2,0,0,1,18.86,22.725,72,6.0032,10,21,31
5/8/2011 4:00,2,0,0,1,17.22,21.21,82,0,2,8,10
5/8/2011 5:00,2,0,0,2,18.04,21.97,77,0,0,5,5
5/8/2011 6:00,2,0,0,2,18.04,21.97,82,0,2,4,6
5/8/2011 7:00,2,0,0,2,18.86,22.725,82,0,8,15,23
5/8/2011 8:00,2,0,0,1,21.32,25,63,8.9981,28,58,86
5/8/2011 9:00,2,0,0,1,22.96,26.515,52,15.0013,48,112,160
5/8/2011 10:00,2,0,0,1,23.78,27.275,49,8.9981,91,153,244
5/8/2011 11:00,2,0,0,1,23.78,27.275,49,6.0032,142,198,340
5/8/2011 12:00,2,0,0,1,24.6,31.06,46,6.0032,139,243,382
5/8/2011 13:00,2,0,0,1,24.6,31.06,49,8.9981,166,224,390
5/8/2011 14:00,2,0,0,1,24.6,31.06,49,0,126,240,366
5/8/2011 15:00,2,0,0,1,24.6,31.06,49,0,128,230,358
5/8/2011 16:00,2,0,0,1,24.6,31.06,46,7.0015,122,263,385
5/8/2011 17:00,2,0,0,3,23.78,27.275,49,19.0012,106,245,351
5/8/2011 18:00,2,0,0,1,23.78,27.275,49,0,63,205,268
5/8/2011 19:00,2,0,0,1,22.96,26.515,64,0,61,178,239
5/8/2011 20:00,2,0,0,1,21.32,25,77,8.9981,42,132,174
5/8/2011 21:00,2,0,0,1,21.32,25,77,6.0032,32,95,127
5/8/2011 22:00,2,0,0,1,20.5,24.24,88,6.0032,29,86,115
5/8/2011 23:00,2,0,0,1,18.86,22.725,88,6.0032,9,41,50
5/9/2011 0:00,2,0,1,1,18.86,22.725,82,6.0032,31,22,53
5/9/2011 1:00,2,0,1,1,18.04,21.97,88,0,25,8,33
5/9/2011 2:00,2,0,1,1,18.04,21.97,94,0,6,2,8
5/9/2011 3:00,2,0,1,1,18.86,22.725,82,6.0032,0,7,7
5/9/2011 4:00,2,0,1,1,17.22,21.21,82,11.0014,0,4,4
5/9/2011 5:00,2,0,1,1,17.22,21.21,77,11.0014,0,23,23
5/9/2011 6:00,2,0,1,1,18.04,21.97,72,16.9979,2,87,89
5/9/2011 7:00,2,0,1,1,19.68,23.485,63,16.9979,16,221,237
5/9/2011 8:00,2,0,1,1,21.32,25,55,15.0013,23,351,374
5/9/2011 9:00,2,0,1,1,22.14,25.76,56,11.0014,36,142,178
5/9/2011 10:00,2,0,1,1,22.96,26.515,52,12.998,24,95,119
5/9/2011 11:00,2,0,1,1,24.6,31.06,46,15.0013,26,99,125
5/9/2011 12:00,2,0,1,1,24.6,31.06,43,12.998,35,160,195
5/9/2011 13:00,2,0,1,1,25.42,31.06,38,19.0012,36,138,174
5/9/2011 14:00,2,0,1,1,25.42,31.06,41,15.0013,44,118,162
5/9/2011 15:00,2,0,1,1,25.42,31.06,41,15.0013,51,148,199
5/9/2011 16:00,2,0,1,1,26.24,31.06,38,15.0013,49,255,304
5/9/2011 17:00,2,0,1,1,25.42,31.06,38,16.9979,59,539,598
5/9/2011 18:00,2,0,1,1,25.42,31.06,38,19.9995,66,458,524
5/9/2011 19:00,2,0,1,1,23.78,27.275,43,12.998,45,339,384
5/9/2011 20:00,2,0,1,1,22.14,25.76,49,12.998,25,214,239
5/9/2011 21:00,2,0,1,1,21.32,25,59,8.9981,28,128,156
5/9/2011 22:00,2,0,1,1,21.32,25,68,6.0032,21,95,116
5/9/2011 23:00,2,0,1,1,20.5,24.24,68,6.0032,16,45,61
5/10/2011 0:00,2,0,1,1,19.68,23.485,63,0,6,12,18
5/10/2011 1:00,2,0,1,1,18.86,22.725,59,6.0032,3,12,15
5/10/2011 2:00,2,0,1,1,18.04,21.97,58,8.9981,1,4,5
5/10/2011 3:00,2,0,1,1,18.04,21.97,54,12.998,1,3,4
5/10/2011 4:00,2,0,1,1,17.22,21.21,62,16.9979,0,2,2
5/10/2011 5:00,2,0,1,1,16.4,20.455,66,15.0013,1,28,29
5/10/2011 6:00,2,0,1,1,17.22,21.21,67,8.9981,9,103,112
5/10/2011 7:00,2,0,1,2,18.04,21.97,62,8.9981,13,301,314
5/10/2011 8:00,2,0,1,2,20.5,24.24,51,7.0015,28,397,425
5/10/2011 9:00,2,0,1,2,21.32,25,48,7.0015,29,176,205
5/10/2011 10:00,2,0,1,2,22.96,26.515,37,6.0032,27,100,127
5/10/2011 11:00,2,0,1,2,22.96,26.515,43,8.9981,17,108,125
5/10/2011 12:00,2,0,1,2,24.6,31.06,38,0,47,170,217
5/10/2011 13:00,2,0,1,2,25.42,31.06,38,16.9979,50,152,202
5/10/2011 14:00,2,0,1,2,25.42,31.06,33,0,42,134,176
5/10/2011 15:00,2,0,1,2,26.24,31.06,33,6.0032,28,152,180
5/10/2011 16:00,2,0,1,1,27.06,31.06,31,7.0015,56,271,327
5/10/2011 17:00,2,0,1,1,26.24,31.06,33,0,79,532,611
5/10/2011 18:00,2,0,1,1,26.24,31.06,29,8.9981,70,480,550
5/10/2011 19:00,2,0,1,1,24.6,31.06,43,15.0013,69,365,434
5/10/2011 20:00,2,0,1,1,22.14,25.76,60,8.9981,50,241,291
5/10/2011 21:00,2,0,1,1,22.14,25.76,52,0,30,173,203
5/10/2011 22:00,2,0,1,1,21.32,25,55,7.0015,29,121,150
5/10/2011 23:00,2,0,1,2,21.32,25,59,8.9981,9,72,81
5/11/2011 0:00,2,0,1,2,21.32,25,55,8.9981,8,30,38
5/11/2011 1:00,2,0,1,2,20.5,24.24,59,7.0015,4,16,20
5/11/2011 2:00,2,0,1,1,21.32,25,59,0,6,4,10
5/11/2011 3:00,2,0,1,1,20.5,24.24,63,15.0013,0,3,3
5/11/2011 4:00,2,0,1,2,19.68,23.485,88,8.9981,0,2,2
5/11/2011 5:00,2,0,1,1,18.86,22.725,88,8.9981,0,20,20
5/11/2011 6:00,2,0,1,1,18.86,22.725,82,8.9981,6,93,99
5/11/2011 7:00,2,0,1,1,19.68,23.485,72,12.998,25,293,318
5/11/2011 8:00,2,0,1,1,19.68,23.485,77,16.9979,21,421,442
5/11/2011 9:00,2,0,1,1,21.32,25,72,8.9981,21,182,203
5/11/2011 10:00,2,0,1,1,22.14,25.76,68,6.0032,30,124,154
5/11/2011 11:00,2,0,1,1,22.96,26.515,64,6.0032,18,123,141
5/11/2011 12:00,2,0,1,1,24.6,31.06,56,0,41,185,226
5/11/2011 13:00,2,0,1,1,25.42,31.06,50,0,36,157,193
5/11/2011 14:00,2,0,1,1,25.42,31.06,53,6.0032,36,141,177
5/11/2011 15:00,2,0,1,1,26.24,31.06,41,0,48,131,179
5/11/2011 16:00,2,0,1,1,27.06,31.06,39,0,49,240,289
5/11/2011 17:00,2,0,1,1,26.24,31.06,47,7.0015,17,242,259
5/11/2011 18:00,2,0,1,1,25.42,31.06,50,19.9995,40,234,274
5/11/2011 19:00,2,0,1,1,22.96,26.515,52,8.9981,60,341,401
5/11/2011 20:00,2,0,1,1,22.14,25.76,64,8.9981,28,245,273
5/11/2011 21:00,2,0,1,1,22.14,25.76,60,0,32,202,234
5/11/2011 22:00,2,0,1,1,20.5,24.24,72,16.9979,12,134,146
5/11/2011 23:00,2,0,1,1,18.86,22.725,88,16.9979,12,69,81
5/12/2011 0:00,2,0,1,2,18.86,22.725,88,15.0013,5,39,44
5/12/2011 1:00,2,0,1,1,18.86,22.725,88,15.0013,1,16,17
5/12/2011 2:00,2,0,1,1,18.04,21.97,94,12.998,1,14,15
5/12/2011 3:00,2,0,1,1,18.04,21.97,88,8.9981,0,5,5
5/12/2011 4:00,2,0,1,1,17.22,21.21,94,0,1,5,6
5/12/2011 5:00,2,0,1,1,17.22,21.21,94,8.9981,2,27,29
